,img_1,img_2,similarity
3538,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13019_26038_6660.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,0
3539,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13019_26038_6660.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,0
3540,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13944_27889_18386.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_6521_13042_16409.tif,0
3541,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_13944_27889_18386.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,0
3542,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14198_28397_18369.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_9317_18634_19104.tif,0
3543,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14198_28397_18369.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_33775_67550_554.tif,0
3544,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14364_28729_17756.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12262_24524_18657.tif,0
3545,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_14364_28729_17756.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10118_5059_19221.tif,0
3546,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_15776_31553_1684.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23754_23754_4921.tif,0
3547,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_15776_31553_1684.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3548,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_16115_32230_13621.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3549,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_16115_32230_13621.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12829_25659_1851.tif,0
3550,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_23234_25437_8272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,0
3551,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_23234_25437_8272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10498_10498_3197.tif,0
3552,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_24533_17822_17801.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_15728_31456_11551.tif,0
3553,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_24533_17822_17801.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_9317_18634_19104.tif,0
3554,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_27030_12881_5519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,0
3555,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_27030_12881_5519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_15728_31456_11551.tif,0
3556,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_8533_17066_7980.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18757_19517_15954.tif,0
3557,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_92_219-16_1835-16-A_Biopsy_ER_HnE_40X_cropped_8533_17066_7980.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_14104_28208_16297.tif,0
3558,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_27011_54023_5823.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20831_30077_7827.tif,0
3559,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_27011_54023_5823.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3560,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33741_67482_2969.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_6521_13042_16409.tif,0
3561,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33741_67482_2969.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_24701_24701_1962.tif,0
3562,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33748_67497_13879.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_19416_19416_7331.tif,0
3563,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_33748_67497_13879.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12262_24524_18657.tif,0
3564,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_24179_24179_12240.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_33_312-17_G-17-2026_Biopsy_TNBC_HnE_40x_cropped_15649_15649_9601.tif,0
3565,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_24179_24179_12240.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_29802_14901_4923.tif,0
3566,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_30227_30227_8445.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_10087_5043_2311.tif,0
3567,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_30227_30227_8445.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_4969_9939_14142.tif,0
3568,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_44298_32568_19011.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_20831_30077_7827.tif,0
3569,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_44298_32568_19011.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_23996_23996_3767.tif,0
3570,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_104427_31822_566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_23089_46178_3788.tif,0
3571,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_104427_31822_566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_16199_20781_7928.tif,0
3572,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_28003_14001_6312.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_29802_14901_4923.tif,0
3573,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_28003_14001_6312.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10498_10498_3197.tif,0
3574,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_31564_15782_3862.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_53_353-17_2575-17-A_Biopsy_ER_HnE_40X_cropped_12829_25659_1851.tif,0
3575,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_31564_15782_3862.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,0
3576,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_33491_16745_5189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,0
3577,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_33491_16745_5189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_15728_31456_11551.tif,0
3578,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_14559_18284_4216.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_10498_10498_3197.tif,0
3579,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_14559_18284_4216.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_20728_20728_18840.tif,0
3580,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_22303_26784_8613.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23563_47127_9335.tif,0
3581,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_22303_26784_8613.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_32135_32135_6422.tif,0
3582,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27074_13537_1520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_15728_31456_11551.tif,0
3583,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27074_13537_1520.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_9609_9609_5459.tif,0
3584,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27636_13818_9519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_6568_6568_13748.tif,0
3585,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_27636_13818_9519.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Fat Cells\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_24916_49832_5724.tif,0
3586,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_15722_15722_8424.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_380_322-13_445-13B_Biopsy_TNBC_HnE_40X_cropped_12923_25846_12743.tif,0
3587,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_15722_15722_8424.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_44411_44411_7225.tif,0
3588,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_16664_16664_18659.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_20917_20917_7068.tif,0
3589,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_16664_16664_18659.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_84542_42271_18677.tif,0
3590,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_19621_19621_14244.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_5390_10780_10362.tif,0
3591,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_19621_19621_14244.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_44352_44352_4645.tif,0
3592,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_21763_21763_3365.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_5273_10546_17231.tif,0
3593,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_21763_21763_3365.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_548_372-18_943-18_Biopsy_ER_HnE_40X_cropped_50747_89119_19492.tif,0
3594,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_24864_24864_6047.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_14848_29697_8530.tif,0
3595,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_24864_24864_6047.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_379_589-15_3955-15_Biopsy_TNBC_HnE_40X_cropped_34305_28030_4928.tif,0
3596,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_28326_57240_8529.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_453_453_581.tif,0
3597,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_28326_57240_8529.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_157_529-14_1747-10-A_Biopsy_ER_HnE_40X_cropped_35948_71896_16859.tif,0
3598,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_29518_29518_7763.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_3009_3009_15320.tif,0
3599,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_29518_29518_7763.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_2086_2086_11532.tif,0
3600,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34989_34989_12510.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_43206_43206_15091.tif,0
3601,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_34989_34989_12510.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_23453_46907_16831.tif,0
3602,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37223_61004_3189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_15040_15040_8385.tif,0
3603,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37223_61004_3189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_1636_3273_14084.tif,0
3604,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37417_37417_11535.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_6225_24900_15906.tif,0
3605,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37417_37417_11535.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_2366_9464_18417.tif,0
3606,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37431_37431_1858.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_10619_42478_15801.tif,0
3607,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37431_37431_1858.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_28154_39019_14880.tif,0
3608,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37444_37444_2642.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_169_435_16_3489_16_Biopsy_TNBC_HnE_40x_cropped_16532_16532_5733.tif,0
3609,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37444_37444_2642.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_86623_43311_9355.tif,0
3610,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37919_37919_19466.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_35196_35196_12180.tif,0
3611,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_37919_37919_19466.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_20833_41666_4510.tif,0
3612,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_100_401-15_4350-15-2_Biopsy_ER_HnE_40X_cropped_38654_55843_10493.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_45603_52976_4371.tif,0
