,img_1,img_2,similarity
4429,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_17892_17892_5135.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_42390_42390_19359.tif,0
4430,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_18403_18403_2886.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_355_730-17_M-6493-17_Biopsy_TNBC_HnE_40X_cropped_13752_44676_7969.tif,0
4431,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_18403_18403_2886.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_11125_22250_2176.tif,0
4432,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_18638_18638_13592.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_27_279-13_537-11-A1_Biopsy_TNBC_HnE_40x_cropped_54505_44359_884.tif,0
4433,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_18638_18638_13592.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_31667_31667_17462.tif,0
4434,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_19114_19114_6947.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_11406_22813_12876.tif,0
4435,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_19114_19114_6947.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_344_60-12_1189-12_Biopsy_TNBC_HnE_40X_cropped_4811_41293_11567.tif,0
4436,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_19939_19939_16130.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_169_435_16_3489_16_Biopsy_TNBC_HnE_40x_cropped_31162_17506_12723.tif,0
4437,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_19939_19939_16130.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_17274_34549_3426.tif,0
4438,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_20672_20672_1794.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_315_222-12_G-12-2398_Biopsy_TNBC_HnE_40x_cropped_48128_61611_4918.tif,0
4439,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_20672_20672_1794.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_21642_43285_18811.tif,0
4440,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_21328_21328_3525.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_60503_60503_500.tif,0
4441,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_21328_21328_3525.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_151_485-17_3642-17-A_Biopsy_ER_HnE_40X_cropped_5903_11806_1447.tif,0
4442,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_21437_21437_4575.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_12839_25679_2607.tif,0
4443,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_21437_21437_4575.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_16427_32855_18374.tif,0
4444,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_22802_22802_10726.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_37964_37964_11238.tif,0
4445,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_22802_22802_10726.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_5233_59218_4772.tif,0
4446,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_23114_23114_10031.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_381_349-13_1977-13-A_Biopsy_TNBC_HnE_40X_cropped_28366_56732_15591.tif,0
4447,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_23114_23114_10031.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_26186_52373_5281.tif,0
4448,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_23564_42559_8182.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_2730_1365_17051.tif,0
4449,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_23564_42559_8182.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_271_285-13_2213-13-A_Biopsy_ER_HnE_40X_cropped_13446_26893_4275.tif,0
4450,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_26391_26391_8758.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_26945_53891_3928.tif",0
4451,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_26391_26391_8758.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_124_301-15_3711-15-A-_Biopsy_ER_HnE_40X_cropped_26083_26458_4943.tif,0
4452,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_26473_26473_17000.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_338_14-14_G-14-3526_Biopsy_TNBC_HnE_40X_cropped_53147_38036_5714.tif,0
4453,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_26473_26473_17000.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_17056_17056_718.tif,0
4454,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_28006_41824_11122.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_157_529-14_1747-10-A_Biopsy_ER_HnE_40X_cropped_37436_74873_16977.tif,0
4455,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_28006_41824_11122.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_316_324-13_G-13-1343_Biopsy_TNBC_HnE_40x_cropped_23748_1539_7435.tif,0
4456,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_31955_31955_9721.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_17007_34015_6054.tif,0
4457,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_31955_31955_9721.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_2443_25494_5130.tif,0
4458,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_32424_32424_975.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_23_460-16_G-16-1971-A_Biopsy_ER_HnE_40X_cropped_15069_15069_19102.tif,0
4459,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_32424_32424_975.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_381_349-13_1977-13-A_Biopsy_TNBC_HnE_40X_cropped_42852_44439_5558.tif,0
4460,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_33055_33055_7958.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_547_387-18_1006-18_Biopsy_ER_HnE_40X_cropped_46135_46135_18462.tif,0
4461,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_58_136-12_1180-08-A-D_Biopsy_TNBC_HnE_40X_cropped_33055_33055_7958.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_546_639-18_1833-18_Biopsy_ER_HnE_40X_cropped_48542_65230_14823.tif,0
4462,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_26504_53009_11161.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_30389_28913_6569.tif,0
4463,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_26504_53009_11161.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_49162_7431_6310.tif,0
4464,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_30729_61459_12814.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_250_347-17_2570-17_Biopsy_ER_HnE_40X_cropped_5245_46511_10615.tif,0
4465,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_30729_61459_12814.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_8208_8208_5007.tif,0
4466,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_39497_24571_12792.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_250_347-17_2570-17_Biopsy_ER_HnE_40X_cropped_25390_25390_4988.tif,0
4467,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_602_749-18_2161-18_Biopsy_TNBC_HnE_40X_cropped_39497_24571_12792.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_537_260-13_1314-13_Biopsy_TNBC_HnE_40X_cropped_9743_9743_1237.tif,0
4468,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_10344_10344_8188.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_28431_56862_7792.tif,0
4469,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_10344_10344_8188.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_11904_11904_4417.tif,0
4470,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_18195_18195_13795.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_49162_7431_6310.tif,0
4471,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_18195_18195_13795.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_383_136-11_264-16_Biopsy_TNBC_HnE_40X_cropped_34221_34221_12136.tif,0
4472,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_34084_34084_9924.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_31353_62706_14008.tif",0
4473,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_34084_34084_9924.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_274_635-15_2378-15-1_Biopsy_ER_HnE_40X_cropped_11067_22134_12441.tif,0
4474,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_9870_9870_15213.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_151_485-17_3642-17-A_Biopsy_ER_HnE_40X_cropped_8846_17692_14604.tif,0
4475,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_9870_9870_15213.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_38798_53162_17614.tif,0
4476,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_9986_9986_18628.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_30457_41987_2627.tif,0
4477,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_605_632-18_1802-18_Biopsy_TNBC_HnE_40X_cropped_9986_9986_18628.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_141_629-16_G16-5499_Biopsy_ER_HnE_40X_cropped_34982_34982_1321.tif,0
4478,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_22620_45241_14595.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_355_730-17_M-6493-17_Biopsy_TNBC_HnE_40X_cropped_16748_16748_15499.tif,0
4479,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_22620_45241_14595.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_398_315-18_734-18-A_Biopsy_ER_HnE_40X_cropped_32183_32183_1326.tif,0
4480,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23751_47502_8664.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_342_60-15_DL-15-36_Biopsy_TNBC_HnE_40X_cropped_26463_7523_3409.tif,0
4481,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_23751_47502_8664.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_26500_53001_16159.tif,0
4482,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_24439_48878_11044.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_116_375-14_3366-16-A_Biopsy_ER_HnE_40X_cropped_11308_11308_3861.tif,0
4483,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_24439_48878_11044.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_22781_45562_1887.tif,0
4484,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_24640_49280_1225.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_110_330-15_G-15-2033-A_Biopsy_ER_HnE_40X_cropped_7935_15871_18508.tif,0
4485,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_24640_49280_1225.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_189_639-16_2269-13-_Biopsy_ER_HnE_40X_cropped_11248_11248_10306.tif,0
4486,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_25026_50053_17676.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_355_730-17_M-6493-17_Biopsy_TNBC_HnE_40X_cropped_25583_25583_17938.tif,0
4487,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_25026_50053_17676.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_355_730-17_M-6493-17_Biopsy_TNBC_HnE_40X_cropped_6505_6505_7144.tif,0
4488,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_27924_55848_19047.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_274_635-15_2378-15-1_Biopsy_ER_HnE_40X_cropped_15522_31044_9290.tif,0
4489,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_27924_55848_19047.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_362_122-18_159-18-A_Biopsy_ER_HnE_40X_cropped_31525_31525_11373.tif,0
4490,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28061_56122_4518.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_3040_6081_6150.tif",0
4491,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28061_56122_4518.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_656_101-19_341-19A_Biopsy_TNBC_HnE_40X_cropped_13476_26952_14844.tif,0
4492,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28107_56215_6718.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_307_547-14_334-14E_Biopsy_TNBC_HnE_40x_cropped_51728_47081_7798.tif,0
4493,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28107_56215_6718.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_30430_60861_4050.tif,0
4494,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28473_56946_2084.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_23229_46458_2647.tif,0
4495,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28473_56946_2084.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_323_256-16_G-16-2241_Biopsy_TNBC_HnE_40x_cropped_39235_39235_19304.tif,0
4496,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28987_57974_2772.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_424_456-18_2837-18-A,B_Biopsy_ER_HnE_40X_cropped_8002_16004_7619.tif",0
4497,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_28987_57974_2772.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_35438_70877_4496.tif,0
4498,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_29187_58375_1287.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_7370_14741_14423.tif",0
4499,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_29187_58375_1287.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_97_800-15_G-15-4175-A_Biopsy_ER_HnE_40X_cropped_43357_86715_3497.tif,0
4500,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30346_60692_13833.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_37411_74823_1149.tif,0
4501,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30346_60692_13833.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_3501_3501_16349.tif,0
4502,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30520_61040_997.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_557_260-18_574-18_Biopsy_ER_HnE_40X_cropped_33201_66402_8607.tif,0
4503,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Stroma\20190610_617_58-19_05-19_Biopsy_TNBC_HnE_40X_cropped_30520_61040_997.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_361_553-17_567-18B_Biopsy_TNBC_HnE_40X_cropped_472_944_3485.tif,0
